peer_group_id,description
PG_4155,"Income: $279,700 - $414,900, Age: 33 - 48, State: DC, Goal: Home Purchase"
PG_4156,"Income: $279,700 - $414,900, Age: 33 - 48, State: DC, Goal: Investment Growth"
PG_4157,"Income: $279,700 - $414,900, Age: 33 - 48, State: DC, Goal: Education Funding (Child/Self)"
PG_4158,"Income: $279,700 - $414,900, Age: 33 - 48, State: DC, Goal: Healthcare Savings"
PG_4159,"Income: $279,700 - $414,900, Age: 33 - 48, State: DC, Goal: Early Financial Freedom/FIRE"
PG_4160,"Income: $279,700 - $414,900, Age: 33 - 48, State: DC, Goal: Other"
PG_4161,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Debt Repayment"
PG_4162,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Retirement"
PG_4163,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Emergency Fund Building"
PG_4164,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Travel"
PG_4165,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Home Purchase"
PG_4166,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Investment Growth"
PG_4167,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Education Funding (Child/Self)"
PG_4168,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Healthcare Savings"
PG_4169,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Early Financial Freedom/FIRE"
PG_4170,"Income: $279,700 - $414,900, Age: 33 - 48, State: WA, Goal: Other"
PG_4171,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Debt Repayment"
PG_4172,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Retirement"
PG_4173,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Emergency Fund Building"
PG_4174,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Travel"
PG_4175,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Home Purchase"
PG_4176,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Investment Growth"
PG_4177,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Education Funding (Child/Self)"
PG_4178,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Healthcare Savings"
PG_4179,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Early Financial Freedom/FIRE"
PG_4180,"Income: $279,700 - $414,900, Age: 33 - 48, State: FM, Goal: Other"
PG_4181,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Debt Repayment"
PG_4182,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Retirement"
PG_4183,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Emergency Fund Building"
PG_4184,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Travel"
PG_4185,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Home Purchase"
PG_4186,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Investment Growth"
PG_4187,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Education Funding (Child/Self)"
PG_4188,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Healthcare Savings"
PG_4189,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Early Financial Freedom/FIRE"
PG_4190,"Income: $279,700 - $414,900, Age: 33 - 48, State: ME, Goal: Other"
PG_4191,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Debt Repayment"
PG_4192,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Retirement"
PG_4193,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Emergency Fund Building"
PG_4194,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Travel"
PG_4195,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Home Purchase"
PG_4196,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Investment Growth"
PG_4197,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Education Funding (Child/Self)"
PG_4198,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Healthcare Savings"
PG_4199,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Early Financial Freedom/FIRE"
PG_4200,"Income: $279,700 - $414,900, Age: 33 - 48, State: DE, Goal: Other"
PG_4201,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Debt Repayment"
PG_4202,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Retirement"
PG_4203,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Emergency Fund Building"
PG_4204,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Travel"
PG_4205,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Home Purchase"
PG_4206,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Investment Growth"
PG_4207,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Education Funding (Child/Self)"
PG_4208,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Healthcare Savings"
PG_4209,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Early Financial Freedom/FIRE"
PG_4210,"Income: $279,700 - $414,900, Age: 33 - 48, State: MN, Goal: Other"
PG_4211,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Debt Repayment"
PG_4212,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Retirement"
PG_4213,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Emergency Fund Building"
PG_4214,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Travel"
PG_4215,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Home Purchase"
PG_4216,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Investment Growth"
PG_4217,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Education Funding (Child/Self)"
PG_4218,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Healthcare Savings"
PG_4219,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Early Financial Freedom/FIRE"
PG_4220,"Income: $279,700 - $414,900, Age: 33 - 48, State: PA, Goal: Other"
PG_4221,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Debt Repayment"
PG_4222,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Retirement"
PG_4223,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Emergency Fund Building"
PG_4224,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Travel"
PG_4225,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Home Purchase"
PG_4226,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Investment Growth"
PG_4227,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Education Funding (Child/Self)"
PG_4228,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Healthcare Savings"
PG_4229,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Early Financial Freedom/FIRE"
PG_4230,"Income: $279,700 - $414,900, Age: 33 - 48, State: NC, Goal: Other"
PG_4231,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Debt Repayment"
PG_4232,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Retirement"
PG_4233,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Emergency Fund Building"
PG_4234,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Travel"
PG_4235,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Home Purchase"
PG_4236,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Investment Growth"
PG_4237,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Education Funding (Child/Self)"
PG_4238,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Healthcare Savings"
PG_4239,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Early Financial Freedom/FIRE"
PG_4240,"Income: $279,700 - $414,900, Age: 33 - 48, State: SD, Goal: Other"
PG_4241,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Debt Repayment"
PG_4242,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Retirement"
PG_4243,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Emergency Fund Building"
PG_4244,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Travel"
PG_4245,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Home Purchase"
PG_4246,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Investment Growth"
PG_4247,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Education Funding (Child/Self)"
PG_4248,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Healthcare Savings"
PG_4249,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Early Financial Freedom/FIRE"
PG_4250,"Income: $279,700 - $414,900, Age: 33 - 48, State: UT, Goal: Other"
PG_4251,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Debt Repayment"
PG_4252,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Retirement"
PG_4253,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Emergency Fund Building"
PG_4254,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Travel"
PG_4255,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Home Purchase"
PG_4256,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Investment Growth"
PG_4257,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Education Funding (Child/Self)"
PG_4258,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Healthcare Savings"
PG_4259,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Early Financial Freedom/FIRE"
PG_4260,"Income: $279,700 - $414,900, Age: 33 - 48, State: WV, Goal: Other"
PG_4261,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Debt Repayment"
PG_4262,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Retirement"
PG_4263,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Emergency Fund Building"
PG_4264,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Travel"
PG_4265,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Home Purchase"
PG_4266,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Investment Growth"
PG_4267,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Education Funding (Child/Self)"
PG_4268,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Healthcare Savings"
PG_4269,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Early Financial Freedom/FIRE"
PG_4270,"Income: $279,700 - $414,900, Age: 33 - 48, State: PW, Goal: Other"
PG_4271,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Debt Repayment"
PG_4272,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Retirement"
PG_4273,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Emergency Fund Building"
PG_4274,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Travel"
PG_4275,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Home Purchase"
PG_4276,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Investment Growth"
PG_4277,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Education Funding (Child/Self)"
PG_4278,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Healthcare Savings"
PG_4279,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Early Financial Freedom/FIRE"
PG_4280,"Income: $279,700 - $414,900, Age: 33 - 48, State: ID, Goal: Other"
PG_4281,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Debt Repayment"
PG_4282,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Retirement"
PG_4283,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Emergency Fund Building"
PG_4284,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Travel"
PG_4285,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Home Purchase"
PG_4286,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Investment Growth"
PG_4287,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Education Funding (Child/Self)"
PG_4288,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Healthcare Savings"
PG_4289,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Early Financial Freedom/FIRE"
PG_4290,"Income: $279,700 - $414,900, Age: 33 - 48, State: KY, Goal: Other"
PG_4291,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Debt Repayment"
PG_4292,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Retirement"
PG_4293,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Emergency Fund Building"
PG_4294,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Travel"
PG_4295,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Home Purchase"
PG_4296,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Investment Growth"
PG_4297,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Education Funding (Child/Self)"
PG_4298,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Healthcare Savings"
PG_4299,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Early Financial Freedom/FIRE"
PG_4300,"Income: $279,700 - $414,900, Age: 33 - 48, State: NM, Goal: Other"
PG_4301,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Debt Repayment"
PG_4302,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Retirement"
PG_4303,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Emergency Fund Building"
PG_4304,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Travel"
PG_4305,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Home Purchase"
PG_4306,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Investment Growth"
PG_4307,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Education Funding (Child/Self)"
PG_4308,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Healthcare Savings"
PG_4309,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Early Financial Freedom/FIRE"
PG_4310,"Income: $279,700 - $414,900, Age: 33 - 48, State: FL, Goal: Other"
PG_4311,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Debt Repayment"
PG_4312,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Retirement"
PG_4313,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Emergency Fund Building"
PG_4314,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Travel"
PG_4315,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Home Purchase"
PG_4316,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Investment Growth"
PG_4317,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Education Funding (Child/Self)"
PG_4318,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Healthcare Savings"
PG_4319,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Early Financial Freedom/FIRE"
PG_4320,"Income: $279,700 - $414,900, Age: 33 - 48, State: SC, Goal: Other"
PG_4321,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Debt Repayment"
PG_4322,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Retirement"
PG_4323,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Emergency Fund Building"
PG_4324,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Travel"
PG_4325,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Home Purchase"
PG_4326,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Investment Growth"
PG_4327,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Education Funding (Child/Self)"
PG_4328,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Healthcare Savings"
PG_4329,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Early Financial Freedom/FIRE"
PG_4330,"Income: $279,700 - $414,900, Age: 33 - 48, State: GU, Goal: Other"
PG_4331,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Debt Repayment"
PG_4332,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Retirement"
PG_4333,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Emergency Fund Building"
PG_4334,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Travel"
PG_4335,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Home Purchase"
PG_4336,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Investment Growth"
PG_4337,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Education Funding (Child/Self)"
PG_4338,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Healthcare Savings"
PG_4339,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Early Financial Freedom/FIRE"
PG_4340,"Income: $279,700 - $414,900, Age: 33 - 48, State: MH, Goal: Other"
PG_4341,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Debt Repayment"
PG_4342,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Retirement"
PG_4343,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Emergency Fund Building"
PG_4344,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Travel"
PG_4345,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Home Purchase"
PG_4346,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Investment Growth"
PG_4347,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Education Funding (Child/Self)"
PG_4348,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Healthcare Savings"
PG_4349,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Early Financial Freedom/FIRE"
PG_4350,"Income: $279,700 - $414,900, Age: 33 - 48, State: MT, Goal: Other"
PG_4351,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Debt Repayment"
PG_4352,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Retirement"
PG_4353,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Emergency Fund Building"
PG_4354,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Travel"
PG_4355,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Home Purchase"
PG_4356,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Investment Growth"
PG_4357,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Education Funding (Child/Self)"
PG_4358,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Healthcare Savings"
PG_4359,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Early Financial Freedom/FIRE"
PG_4360,"Income: $279,700 - $414,900, Age: 33 - 48, State: MI, Goal: Other"
PG_4361,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Debt Repayment"
PG_4362,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Retirement"
PG_4363,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Emergency Fund Building"
PG_4364,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Travel"
PG_4365,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Home Purchase"
PG_4366,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Investment Growth"
PG_4367,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Education Funding (Child/Self)"
PG_4368,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Healthcare Savings"
PG_4369,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Early Financial Freedom/FIRE"
PG_4370,"Income: $279,700 - $414,900, Age: 33 - 48, State: IA, Goal: Other"
PG_4371,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Debt Repayment"
PG_4372,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Retirement"
PG_4373,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Emergency Fund Building"
PG_4374,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Travel"
PG_4375,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Home Purchase"
PG_4376,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Investment Growth"
PG_4377,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Education Funding (Child/Self)"
PG_4378,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Healthcare Savings"
PG_4379,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Early Financial Freedom/FIRE"
PG_4380,"Income: $279,700 - $414,900, Age: 33 - 48, State: AZ, Goal: Other"
PG_4381,"Income: $279,700 - $414,900, Age: 33 - 48, State: NE, Goal: Debt Repayment"
PG_4382,"Income: $279,700 - $414,900, Age: 33 - 48, State: NE, Goal: Retirement"
PG_4383,"Income: $279,700 - $414,900, Age: 33 - 48, State: NE, Goal: Emergency Fund Building"
PG_4384,"Income: $279,700 - $414,900, Age: 33 - 48, State: NE, Goal: Travel"
PG_4385,"Income: $279,700 - $414,900, Age: 33 - 48, State: NE, Goal: Home Purchase"
PG_4386,"Income: $279,700 - $414,900, Age: 33 - 48, State: NE, Goal: Investment Growth"
